url,name,state,weather
http://www.nps.gov/jeff/planyourvisit/weather.htm,Jefferson National Expansion Memorial,Missouri,"Summer is high season at the Jefferson National Expansion Memorial. Come early, or come late (the crowds are light during the evening). Make a day of it -- plan a visit to another of the city's terrific attractions. During August and September, the crowds thin out as kids return to school. Fall is a busy time due to many group tours. The day after Thanksgiving is one of the busiest days so be sure to arrive early!

Winter is a perfect time to visit! There are no lines for the trams, no waiting for movies, and the weather is surprisingly mild. Prolonged periods of extremely cold weather are rare, and in fact, records show that the temperature doesn't get lower than 32 degrees more than 25 days throughout the winter!

When spring returns, so do the group tours. In May and early June, there are light crowds with minimal waiting. The weather is mild and the extended hours give your plans flexibility."
http://www.nps.gov/jeca/planyourvisit/weather.htm,Jewel Cave National Monument,,
http://www.nps.gov/jica/planyourvisit/weather.htm,Jimmy Carter National Historic Site,Georgia,"The climate of Georgia is typical of a humid subtropical climate which creates mild winters and hot summers to most of the state.

WinterSouthern areas of the state experience snow much less frequently than other parts of Georgia. Winter in South Georgia, which lasts from December to March, is mild. Daytime highs range from approximately 50 degrees Fahrenheit in the northernmost interior areas to near 70 degrees Fahrenheit along the coast and in the extreme south.

SpringThe weather can be highly variable with temperatures ranging between 75 degrees Fahrenheit and 40 degrees Fahrenheit. The rainiest time of the year is normally April, which can also be a windy month where daytime temperatures can soar to near 75 degrees Fahrenheit and evening temperatures fall to around 40 degrees Fahrenheit.

SummerSummer months are hot and humid with temperatures in the afternoons that reach, or average, to near 90 degrees Fahrenheit. Overnight lows fall to near 68 degrees Fahrenheit. Summer thunderstorms add to the humidity in the area by providing 4.5 inches to 5.5 inches of rain during the summer months.

FallGeorgia's autumns are normally sunny and cool. September and October, the driest months of the year, qualify as ""Indian Summer"" weather with temperatures that are near 78 degrees Fahrenheit during the daytime. At night, the temperature drops to near 50 degrees Fahrenheit. It is much cooler in November with an average high of 62 degrees Fahrenheit and low of 36 degrees Fahrenheit.

Severe WeatherTornadoesGeorgia is one of the leading states in incidents of tornadoes. Southwestern and northern sections of the state have historically reported the largest amount of tornadoes. The areas closest to the Florida border report F0 and F1 tornadoes associated with summer thunderstorms. However, tornadoes of F3 intensity or greater within Georgia are uncommon, with three events reported on average each year."
http://www.nps.gov/jodr/planyourvisit/weather.htm,John D Rockefeller Jr Memorial Parkway,Wyoming,"21.32172.610Jackson Hole has long, cold winters. The first heavy snows fall by November 1 and continue through April; snow and frost are possible during any month.

December through mid-AprilBetween storms the days are sunny and nights are frigid. Snow blankets the mountains and valley. Vehicles with four-wheel drive, all-wheel drive, or all-weather tires are recommended for winter travel, roads may be closed during blizzards. Drive at or below posted speed limits as conditions warrant; moose and other wildlife are often seen crossing roads during the winter.

Recommended ClothingRaingear is recommended during spring, summer and fall. Sub-zero temperatures are common throughout winter and demand multi-layered clothing, hats, mittens and cold weather boots."
http://www.nps.gov/joda/planyourvisit/weather.htm,John Day Fossil Beds National Monument,Oregon,"Weather conditions at John Day Fossil Beds National Monument are highly variable in this semi-arid desert landscape. Summer highs can climb into the 110's. Winters tend to be fairly mild, with occassional snow and ice and lows occasionally dipping into the single digits."
http://www.nps.gov/joer/planyourvisit/weather.htm,John Ericsson National Memorial,District of Columbia,Unveiling of the completed memorial in the spring of 1927.
http://www.nps.gov/jofi/planyourvisit/weather.htm,John Fitzgerald Kennedy National Historic Site,,
http://www.nps.gov/jomu/planyourvisit/weather.htm,John Muir National Historic Site,California,"The Mediterranean climate of Martinez features hot, dry summers with lower temperatures near 60º F and upper temperatures near 100º F. The heat gives way to cool, rainy winters with lows near 45º F and highs near 75º F. Fall and spring can bring rain and temperatures from 55-80º F."
http://www.nps.gov/jofl/planyourvisit/weather.htm,Johnstown Flood National Memorial,,
http://www.nps.gov/jotr/planyourvisit/weather.htm,Joshua Tree National Park,,
http://www.nps.gov/jthg/planyourvisit/weather.htm,Journey Through Hallowed Ground National Heritage Area,,
http://www.nps.gov/juba/planyourvisit/weather.htm,Juan Bautista de Anza National Historic Trail,,
http://www.nps.gov/kala/planyourvisit/weather.htm,Kalaupapa National Historical Park,,
http://www.nps.gov/kaho/planyourvisit/weather.htm,Kaloko-Honokōhau National Historical Park,Hawai'i,
http://www.nps.gov/katm/planyourvisit/weather.htm,Katmai National Park & Preserve,Alaska,"On average, wet and cool conditions predominate in spring, summer, and fall. Summer temperatures range from 30˚ to 80˚ Fahrenheit (-1˚ to 27˚ Celsius). Winters are drier and colder. Winter temperatures are even more variable than summer and can range anywhere from -35˚F to 50˚F (-37˚ to 10˚ C). Most ponds and lakes are frozen by mid to late fall and snow covers the higher elevations of the park until late May and early June. The Pacific coast of Katmai experiences cooler, wetter, and stormier conditions than the interior of the park. Strong wind are common all year.

Keep your head and hands covered: Even during the relatively mild temperatures of summer, a warm hat and lightweight gloves can add significantly to your comfort level."
http://www.nps.gov/kefj/planyourvisit/weather.htm,Kenai Fjords National Park,Alaska,"Summer daytime temperatures range from the mid 40s to the low 70s (Fahrenheit). Overcast and cool rainy days are frequent. It is not unusual to get several long periods of continuous rain in the summer months, but we do have some glorious sunny days as well. Snow often remains in the higher elevations through June or July.

Winter temperatures can range from the low 30s to -20. Exit Glacier area averages close to 200 inches of snowfall annually, but conditions vary greatly. Storms dumping several feet of snow are common, as are rainy mid-winter days with temperatures hovering in the mid-upper 30s."
http://www.nps.gov/keaq/planyourvisit/weather.htm,Kenilworth Park & Aquatic Gardens ,,
http://www.nps.gov/kemo/planyourvisit/weather.htm,Kennesaw Mountain National Battlefield Park,,
http://www.nps.gov/kewe/planyourvisit/weather.htm,Keweenaw National Historical Park,,
http://www.nps.gov/kimo/planyourvisit/weather.htm,Kings Mountain National Military Park,,
http://www.nps.gov/klse/planyourvisit/weather.htm,Klondike Gold Rush - Seattle Unit National Historical Park,,
http://www.nps.gov/klgo/planyourvisit/weather.htm,Klondike Gold Rush National Historical Park,Alaska,precipitation annually. Summer high temperatures in Skagway are in the 50s and 60s°F. Temperatures are commonly in the 20s and 30s°F during winter time.While
http://www.nps.gov/knri/planyourvisit/weather.htm,Knife River Indian Villages National Historic Site,,
http://www.nps.gov/kova/planyourvisit/weather.htm,Kobuk Valley National Park,Alaska,"Lovely summer days can change quickly, especially in the mountainous areas of the park

Weather is a central concern to those planning to visit Kobuk Valley National Park at any time of year. Summer temperatures are usually in the mid 60°'s F, with 70's to 80° for highs. Some days in July may reach 85° F. Average January lows are -8°F with possible lows of -50°F. Annual averages are not always good guidelines, however. In summer, visitors can see snow, near freezing temperatures, and long periods of clouds, wind, and rain.

DaylightSummer days are long and energized with sunlight. The sun does not set between June 3rd and July 9th. Some people may find it hard to sleep with all the sunshine in the summer, especially in a bright colored tent. It may help to bring a dark-colored eye mask to make sleeping easier when it is noontime bright at 2 am.

Winter days are short. Although beautiful twilight lasts hours each day, the sun is above the horizon only 1 ½ hours on December 21st. Northern lights are active year round, but are best seen during high solar activity on the darkest nights of winter."
http://www.nps.gov/kowa/planyourvisit/weather.htm,Korean War Veterans Memorial,,
http://www.nps.gov/lach/planyourvisit/weather.htm,Lake Chelan National Recreation Area,Washington,"The best weather for visiting the North Cascades generally occurs between mid-June and late-September. Snow is off all but the highest trails by July. Autumn and Spring are becoming more popular for visits since car tours of the Skagit, Okanogan and Stehekin Valleys are enticing for color and wildlife during the less busy ""shoulder seasons"". Day hikes are excellent and give a great taste of the wilderness, whenever the weather is good. Storms are common: always be prepared for a few days of rain and wind. Warm, waterproof clothing and a tent are necessary for spring, fall and winter trips into the backcountry. Heavy snow and rain, at high elevations, characterize the North Cascades every winter. Avalanches are common in winter and spring in these steep mountains and even in places along the North Cascades Highway.   The east side of the Cascade Mountains (such as Stehekin in Lake Chelan National Recreation Area) is drier and warmer in the summer than the west side. Summer temperatures at Stehekin reach the 90's F. Winter at Stehekin and at all elevations above 2,000' throughout the park complex may be snow covered from late fall into spring."
http://www.nps.gov/lacl/planyourvisit/weather.htm,Lake Clark National Park & Preserve,Alaska,"Lake Clark National Park and Preserve has two distinct climate areas: the damp coast and the drier interior. The coast is often foggy and wet, with an average annual rainfall of 40 to 80 inches. The interior averages only 17 to 26 inches. The same weather systems that bring precipitation to the coast also bring milder winters; the interior often suffers temperatures as low as -40 degrees F.

Average Summer Temperatures: 50° to 65° F"
http://www.nps.gov/lame/planyourvisit/weather.htm,Lake Mead National Recreation Area,"AZ,NV",One of the many aspects of the Lake Mead National Recreation Area that continually draws visitors is its good weather. Many people come just to relax in the land of the sun. Refugees from states hit hard by winter's icy clutch often flee to this area to spend a mild winter. Sunbathers and water skiers spend summers here to toast in the 110 degree F plus temperatures. The area generally has less than five inches of annual rainfall. Water temperatures may range from 45 degrees F. to 85 degrees F. during winter and summer respectively.
http://www.nps.gov/lamr/planyourvisit/weather.htm,Lake Meredith National Recreation Area,,
http://www.nps.gov/laro/planyourvisit/weather.htm,Lake Roosevelt National Recreation Area,Washington,"A dry, sunny climate predominates at Lake Roosevelt in the summer months. As you go father north, it becomes cooler and wetter. In the summer temperatures range from 75 to 113 degrees F during the day, and from 50 to 80 degrees F at night. Spring and fall are cooler but still pleasant.The weather can be dramatically different from one end of the lake to the other.

Kettle Falls - North DistrictFort Spokane - South District"
http://www.nps.gov/lavo/planyourvisit/weather.htm,Lassen Volcanic National Park,California,
http://www.nps.gov/labe/planyourvisit/weather.htm,Lava Beds National Monument,California,"Park elevations range from 4,000 to 5,700 feet. Cold weather is possible any time of year, and snow has been recorded in all months. Winter day­time highs average 40°F; lows average 20°F. Morning fog is frequent from autumn through spring. Summer daytime highs average 75° to 80°F; lows average 50°F. Occasional thunderstorms occur in summer."
http://www.nps.gov/lyba/planyourvisit/weather.htm,LBJ Memorial Grove on the Potomac ,,
http://www.nps.gov/lecl/planyourvisit/weather.htm,Lewis & Clark National Historic Trail,,
http://www.nps.gov/lewi/planyourvisit/weather.htm,Lewis and Clark National Historical Park,"OR,WA","During the 106 days the Lewis and Clark Expedition wintered at Fort Clatsop in 1806 it rained all but 12 days and they saw the sun 6 times.

We are not nearly so dreary, but we do see an average of 70 inches of rain a year and we are the foggiest location in the Lower 48 states. Summer months are usually nice with days ranging from 55-70 degrees. Winters are wet and mild, usually 40-55 degrees.

The northwest coast is fun to explore in any weather and any weather is what you'll experience during your stay! Be sure to bring rubber boots and rain gear to splash around in so you can enjoy the beaches even drenched in our liquid sunshine. Rain jackets or ponchos with hoods are best. Summer weather often has early morning fog and warm sunny afternoons. Temperatures during the fall and winter months are moderate but can be wet and windy with occasional winter storms (the most exciting time to be on the coast!)."
http://www.nps.gov/libo/planyourvisit/weather.htm,Lincoln Boyhood National Memorial,,
http://www.nps.gov/liho/planyourvisit/weather.htm,Lincoln Home National Historic Site,Illinois,"Temperatures can range from 0 degrees Fahrenheit in the winter to 95+ degrees in the summer. High humidity is common during the summer months.

Wear comfortable shoes and drink plenty of water during the summer months."
http://www.nps.gov/linc/planyourvisit/weather.htm,Lincoln Memorial,,
http://www.nps.gov/libi/planyourvisit/weather.htm,Little Bighorn Battlefield National Monument,Montana,"Spring: 50-60 (F) degree days/ 30+/- degree nights

Summer: 70-100 (F) degree days/ 45-60+ degree nights

Winter: 20 degree (F) days/ 0+/- degree nights"
http://www.nps.gov/liri/planyourvisit/weather.htm,Little River Canyon National Preserve,Alabama,"WinterBy late December the color is gone but eventually replaced with frost and icicles hanging off the water falls and on the canyon walls. The winters are mild. The temperature frequently falls below freezing during the night and occasionally remains below freezing for 1 to 3 days or more. Snow is not common. Usually the snow melts quickly but at times the ground is covered for more than a week. Kayakers love this time because the water level is up and they can run the river in their kayaks.

SpringSpring turns everything green. The trees have color again and the birds are chirping. The water level is still up and kayakers are on the river. Wildflowers bloom from late February to November.

SummerOur visitation is at its heaviest during this season. The summers are usually long and have moderately hot days and fairly cool nights. The water level is too low for kayaks and canoes but just right for everyone else."
http://www.nps.gov/chsc/planyourvisit/weather.htm,Little Rock Central High School National Historic Site,,
http://www.nps.gov/long/planyourvisit/weather.htm,Longfellow House Washington's Headquarters National Historic Site,,
http://www.nps.gov/lowe/planyourvisit/weather.htm,Lowell National Historical Park,,
http://www.nps.gov/lode/planyourvisit/weather.htm,Lower Delaware National Wild and Scenic River,,
http://www.nps.gov/loea/planyourvisit/weather.htm,Lower East Side Tenement Museum National Historic Site,,
http://www.nps.gov/lyjo/planyourvisit/weather.htm,Lyndon B Johnson National Historical Park,Texas,"Overall, the park enjoys a sunny, mild climate during three seasons of the year. The rainy month is usually April. Winter temperatures are usually in the 50s; snow and ice are rare. Summer temperatures can exceed 100 degrees in July and August, with high humidity. Lightweight clothing and sunscreen are advisable in the summer months, and walking shoes are recommended for those touring the Johnson Settlement.Weather ForecastsTo see what today's weather is like, you can check the forecasts at these sites:National Weather ServiceThe Weather Channel"
http://www.nps.gov/mawa/planyourvisit/weather.htm,Maggie L Walker National Historic Site,Virginia,Summer--hot and humid; Winter--mild
http://www.nps.gov/maac/planyourvisit/weather.htm,Maine Acadian Culture ,,
http://www.nps.gov/maca/planyourvisit/weather.htm,Mammoth Cave National Park,Kentucky,"Kentucky has a moderate climate, characterized by warm, yet moist conditions. Summers are usually warm, and winters cool. Kentucky's weather patterns are influenced by the Gulf of Mexico, especially during summer. Much of Kentucky's average 46 inches of precipitation a year falls in spring, the rainiest season. From south to north, precipitation decreases. Southern Kentucky receives the highest average precipitation for the state, about 50 inches a year. Kentucky is located in a path several storm systems follow. Storms happen year-round; most storms, however, occur between March and September."
http://www.nps.gov/mana/planyourvisit/weather.htm,Manassas National Battlefield Park,,
http://www.nps.gov/manz/planyourvisit/weather.htm,Manzanar National Historic Site,California,"Manzanar is located in the Owens Valley at 4,000' elevation, at the eastern base of the Sierra Nevada. We get little precipitation but we do have four distinct seasons. Summer temperatures can soar over 100 degrees. Winter highs are usually in the 40's. Nighttime temperatures year round are 30 to 40 degrees less than daytime highs. High winds are common in any season."
http://www.nps.gov/mabi/planyourvisit/weather.htm,Marsh - Billings - Rockefeller National Historical Park,,
http://www.nps.gov/malu/planyourvisit/weather.htm,Martin Luther King Jr National Historic Site,Georgia,"TemperatureThe area experiences all four seasons. Summers typically consist of long spells of warm and humid weather. Average afternoon high temperatures are in the lower 90s. Readings of 90 or higher can be expected on 70 to 80 days. Overnight lows usually range from the upper 60s to lower 70s.

Temperatures during winter months are more variable. Oftentimes, stretches of mild weather will alternate with cold spells. Winter high temperatures average in the mid 50s to lower 60s. Lows average in the mid 30s. Lows of 32 degrees or lower can be expected on 40 to 50 days.

Spring and Autumn seasons are characterized by much variability from day to day and from year to year. The average date of first freeze is in mid-November. The average date of the last freeze in the spring is in mid to late March.

PrecipitationA measurable amount of rain falls on about 120 days each year, the average annual total amount averaging between 45 and 50 inches. As for snowfall, the average annual total is less than one inch.

Averaging over many years, the driest months are September and October with March being the wettest month. Thunderstorms are common in the spring and summer months. In a typical year, thunder will be heard on 50 to 60 days."
http://www.nps.gov/mlkm/planyourvisit/weather.htm,"Martin Luther King, Jr. Memorial National Memorial",,
http://www.nps.gov/mava/planyourvisit/weather.htm,Martin Van Buren National Historic Site,New York,
http://www.nps.gov/mamc/planyourvisit/weather.htm,"Mary McLeod Bethune Council House National Historic Site
",,
http://www.nps.gov/mehi/planyourvisit/weather.htm,Meridian Hill  Park,,
http://www.nps.gov/meve/planyourvisit/weather.htm,Mesa Verde National Park,,
http://www.nps.gov/miin/planyourvisit/weather.htm,Minidoka National Historic Site,,
http://www.nps.gov/mima/planyourvisit/weather.htm,Minute Man National Historical Park,,
http://www.nps.gov/mimi/planyourvisit/weather.htm,Minuteman Missile National Historic Site,South Dakota,"Rapid weather changes are common in the western South Dakota area where Minuteman Missile National Historic Site is located. Variations from season to season and from year to year are great. Characteristics of the climate are hot dry summers and bitterly cold winters.

Spring and SummerSunshine is abundant, particularly in the summer months. Average annual rainfall is 15 inches, of which about 80% falls from April through September.

Winter ConditionsWinter snowfall totals vary dramatically from year to year. High winds can turn even a moderate snowfall into road-blocking drifts and white-out conditions. When in the area, dial 511 for road conditons.

WindWind is a constant on the Great Plains, winds in excess of 50 mph not uncommon. During the winter season, winds typically blow from the north-northwest and have been known to cause wind chills in excess of -40 degrees.

Road conditions in western South Dakota can change in a matter of minutes, especially during the winter. Go to the Safe Travel USA South Dakota website for a map of current conditions as well as cameras that show the latest road conditions.  When in the area dial 511 for the latest road conditions."
http://www.nps.gov/mide/planyourvisit/weather.htm,Mississippi Delta National Heritage Area,,
http://www.nps.gov/migu/planyourvisit/weather.htm,Mississippi Gulf National Heritage Area,,
http://www.nps.gov/mihi/planyourvisit/weather.htm,Mississippi Hills National Heritage Area,,
http://www.nps.gov/miss/planyourvisit/weather.htm,Mississippi National River & Recreation Area,Minnesota,"A summer day on the Mississippi River.

Minnesota has a continental climate characterized by cold winters and warm summers--a land of extremes.

Spring brings moderate temperatures and low humidity. Hiking trails may be muddy or even underwater if the river is high and trail closures in low lying areas are a possibility. Mosquitoes may be present in spring through mid-summer in forested areas.

Summer days may reach temperatures of more than 100°F (38°C), but are usually pleasant with temperatures in the low to mid-80°F (25-30°C) range. Summer thunderstorms are not unusual.

Autumn brings dry, warm days, cool nights and gorgeous fall colors. Autumn is a wonderful time of year for fishing, boating, bicycling or hiking along the river.

Winter days can, rarely, get no warmer than -10°F (-23°C) with cutting winds and blowing snow. Most daytime highs in mid-winter, however, are around 25°F (-3°C). Temperatures are often cold, but comfortable with the right clothing."
http://www.nps.gov/mnrr/planyourvisit/weather.htm,Missouri National Recreational River,"SD,NE","Rapid weather changes are common along the Missouri National Recreational River corridor. Variations from season to season and from year to year are great. Characteristics of the climate are hot summers and cold winters.

Spring and SummerSunshine is abundant, particularly in the summer months. Average annual rainfall is 25 inches, of which about 80% falls from April through September.

Winter ConditionsWinter snowfall averages 34 inches annually. High winds can turn even a moderate snowfall into road-blocking drifts and white-out conditions. When in the area, dial 511 for road conditons.

WindWind is a constant on the Great Plains. Winds in April and May come from all points of the compass, with winds in excess of 50 mph not uncommon. The prevailing wind is from the south-southwest during the summer months. The average windspeed is highest in April at 14 mph."
http://www.nps.gov/moja/planyourvisit/weather.htm,Mojave National Preserve,California,"The weather is generally most comfortable in the spring and fall. Temperatures vary greatly by elevation. Temperatures over 100 degrees F. may begin as early May.Annual precipitation ranges from 3.5 inches at lower elevations to nearly 10 inches in the mountains. Most rain falls between November and April with an occasional snow accumulation in the mountains. Summer thunderstorms may bring sudden, heavy rainfall. The driest months are May and June.Winds are a prominent feature of Mojave Desert weather. Strong winds occur in fall, late winter, and early spring months."
http://www.nps.gov/mono/planyourvisit/weather.htm,Monocacy National Battlefield,,
http://www.nps.gov/moca/planyourvisit/weather.htm,Montezuma Castle National Monument,Arizona,"Autumn colors the Arizona sycamores and cottonwood trees along Beaver Creek at Montezuma Well.

Summer days in central Arizona can be extremely hot. Temperatures range from 95°F (35°C) up to and exceeding 110°F (42°C). Nighttime temperatures can be much cooler, around 70°F (21°C). From late June through early August, heavy rains called monsoons are common in the afternoons.

Winter highs at the monument average around 55°F (13°C) but may be signficantly colder. Lows at night may be in the teens (-10°C). Snow is rare at Montezuma Castle National Monument but does occasionally occur."
http://www.nps.gov/mocr/planyourvisit/weather.htm,Moores Creek National Battlefield,,
http://www.nps.gov/mopi/planyourvisit/weather.htm,Mormon Pioneer National Historic Trail,,
http://www.nps.gov/morr/planyourvisit/weather.htm,Morristown National Historical Park,,
http://www.nps.gov/auto/planyourvisit/weather.htm,Motor Cities National Heritage Area,,
http://www.nps.gov/mora/planyourvisit/weather.htm,Mount Rainier National Park,Washington,"Weather patterns at Mount Rainier are strongly influenced by the Pacific Ocean, elevation, and latitude. The climate is generally cool and rainy, with summer highs in the 60s and 70s. While July and August are the sunniest months of the year, rain is possible any day, and very likely in spring, fall, and winter.

Visitors should be aware that mountain weather is very changeable. Wet, cold weather can occur anytime of the year. Although late-July and August are generally the driest and warmest time of the year, summer can also be wet and cool. Snow will remain at the 5,000 to 8,000 feet elevation well into mid-July.

Just how much snow falls at Paradise? The annual snowfall at Paradise has been recorded since 1920."
http://www.nps.gov/moru/planyourvisit/weather.htm,Mount Rushmore National Memorial,,
http://www.nps.gov/muwo/planyourvisit/weather.htm,Muir Woods National Monument,California,"The coast redwood forest is cool most times of the year with temperatures ranging from 40 - 70 degrees F or 4 - 21 degrees C. From late October to early May expect rain. Summer months (June-August) can be warmer but it is generally cool and dry. Expect heavy fog in the morning, burning off in the afternoon. Some say fall (August-October) is the best weather of the year. But, don't let the weather stop you from having fun. If you're dressed for the weather and wear sturdy shoes, the giant trees are beautiful all year round.

Winter is our rainy season, dress appropriately...."
http://www.nps.gov/mush/planyourvisit/weather.htm,Muscle Shoals National Heritage Area,,
http://www.nps.gov/natc/planyourvisit/weather.htm,Natchez National Historical Park,,
http://www.nps.gov/natt/planyourvisit/weather.htm,Natchez Trace National Scenic Trail,,
http://www.nps.gov/natr/planyourvisit/weather.htm,Natchez Trace Parkway,,
http://www.nps.gov/avia/planyourvisit/weather.htm,National Aviation Heritage Area,,
http://www.nps.gov/nace/planyourvisit/weather.htm,National Capital Parks-East ,District of Columbia,
http://www.nps.gov/nama/planyourvisit/weather.htm,National Mall & Memorial Parks ,,
http://www.nps.gov/mall/planyourvisit/weather.htm,National Mall ,,
http://www.nps.gov/npsa/planyourvisit/weather.htm,National Park of American Samoa ,American Samoa,"ClimateWarm, humid and rainy year-round, but there is a long, wet summer season (October through May) and a slightly cooler and drier season (June through September)."
http://www.nps.gov/npnh/planyourvisit/weather.htm,National Parks of New York Harbor ,,
http://www.nps.gov/nwwm/planyourvisit/weather.htm,National World War II Memorial,,
http://www.nps.gov/nabr/planyourvisit/weather.htm,Natural Bridges National Monument,Utah,"The temperate (and most popular) seasons are spring (April through May) and fall (mid-September through October), when daytime highs average 60 to 80 F and lows average 30 to 50 F.

Summer temperatures often exceed 100 F, making strenuous exercise difficult. Late summer monsoon season brings violent storm cells which often cause flash floods.

Winters are cold, with highs averaging 30 to 50 F, and lows averaging 0 to 20 F. Though large snowfalls are uncommon (except in nearby mountains), even small amounts of snow or ice can make local trails and roads impassable."
http://www.nps.gov/nava/planyourvisit/weather.htm,Navajo National Monument,,
http://www.nps.gov/nebe/planyourvisit/weather.htm,New Bedford Whaling National Historical Park,,
http://www.nps.gov/neen/planyourvisit/weather.htm,New England National Scenic Trail,,
http://www.nps.gov/neje/planyourvisit/weather.htm,New Jersey Coastal Heritage Trail Route ,,
http://www.nps.gov/pine/planyourvisit/weather.htm,New Jersey Pinelands National Reserve,,
http://www.nps.gov/jazz/planyourvisit/weather.htm,New Orleans Jazz National Historical Park,,
http://www.nps.gov/neri/planyourvisit/weather.htm,New River Gorge National River,West Virginia,
http://www.nps.gov/nepe/planyourvisit/weather.htm,Nez Perce National Historical Park,"ID,MT,OR,WA","Be prepared for very warm weather in the summer months, in particular in the river valleys. The spring and fall are moderate and comfortable. Winter conditions can be severe in the higher elevations, with snow and ice making travel difficult and dangerous."
http://www.nps.gov/nifa/planyourvisit/weather.htm,"Niagara Falls
 National Heritage Area
",,
http://www.nps.gov/nico/planyourvisit/weather.htm,Nicodemus National Historic Site,Kansas,"Precipitation is usually minimal during the winter months, but snowstorms combined with high winds can lead to hazardous road conditions.

ClimateNorthwest Kansas has a four season climate typified by long, hot summers, cold winters, short spring and fall seasons, and nearly constant breeze. Humidity is relatively low compared to the eastern portion of the state.

6251382616Afternoon thunderstorms with lightning, hail, and gusty winds frequently occur during the spring and summer. Tornados are possible but are less common in Kansas than they are in several other states. In the event of a tornado seek shelter immediately. Winter snow accumulation is usually light, but blizzards are possible, and icy conditions often lead to road closures. The average annual precipitation is just over 22 inches."
http://www.nps.gov/nisi/planyourvisit/weather.htm,Ninety Six National Historic Site,South Carolina,There are four distinct seasons in the South Carolina Upstate but temperature and weather conditions can vary widely within those seasons.  Spring and Fall are generally pleasant with frequent rain showers.  Summer and Winter ranges can be extreme.
http://www.nps.gov/niob/planyourvisit/weather.htm,Niobrara National Scenic River,Nebraska,"Summer (June-August): highs - low 80s to low 100s; lows -  50s to 60s, with occasional thunderstorms and associated strong winds. Moderate dry winds are common in the summer. 8.3"" is average summer rainfall.

Spring (April/May) and Fall (September/October) have cooler temperatures: average highs 60-70s, average lows 30-40s with 7.3"" average rain/snowfall.

Clouds move across a deep blue summer sky"
http://www.nps.gov/noat/planyourvisit/weather.htm,Noatak National Preserve,Alaska,"Weather is a central concern to those planning to visit Noatak National Preserve at any time of year. Summer temperatures are usually in the mid 50°'s F, with mid 60’s to 70° for highs. Some days in July may reach 80° F. Average January lows are 5°F with possible lows of -50°F. Annual averages are not always good guidelines, however. In summer, visitors can see snow, near freezing temperatures, and long periods of clouds, wind, and rain.

Winds average 8 to 12 mph, but 50 to 70 mph winds may accompany storms and produce extremely low and dangerous wind chill factors. Strong summer winds blowing upstream may make it difficult to raft downstream on the Noatak River. Any time of year, exposure and hypothermia are real threats to visitors and preserve personnel. Be prepared – everyone should plan on meeting all of their own survival needs while traveling in the preserve. For back country hiking/camping, wear plenty of warm clothing, dress in layers, and use rain gear. Wear sturdy hiking boots and waders for wet terrain.

Summer days are long and energized with sunlight. The sun does not set between June 3rd and July 9th. Winter days are short. Although beautiful twilight lasts hours each day, the sun is above the horizon only one 1 ½ hours on December 21st. Northern lights are active year round, but are best seen during high solar activity on the darkest nights of winter."
http://www.nps.gov/noca/planyourvisit/weather.htm,North Cascades National Park,Washington,"The best weather for visiting the North Cascades generally occurs between mid-June and late-September. Snow is off all but the highest trails by July. Autumn and Spring are becoming more popular for visits since car tours of the Skagit, Okanogan and Stehekin Valleys are enticing for color and wildlife during the less busy ""shoulder seasons"". Day hikes are excellent and give a great taste of the wilderness, whenever the weather is good. Storms are common: always be prepared for a few days of rain and wind. Warm, waterproof clothing and a tent are necessary for spring, fall and winter trips into the backcountry. Heavy snow and rain, at high elevations, characterize the North Cascades every winter. Avalanches are common in winter and spring in these steep mountains and even in places along the North Cascades Highway.   The east side of the Cascade Mountains (such as Stehekin in Lake Chelan National Recreation Area) is drier and warmer in the summer than the west side. Summer temperatures at Stehekin reach the 90's F. Winter at Stehekin and at all elevations above 2,000' throughout the park complex may be snow covered from late fall into spring."
http://www.nps.gov/noco/planyourvisit/weather.htm,North Country National Scenic Trail,"MI,MN,ND,NY,OH,PA,WI",
http://www.nps.gov/norg/planyourvisit/weather.htm,Northern Rio Grande National Heritage Area,,
http://www.nps.gov/obed/planyourvisit/weather.htm,Obed Wild & Scenic River,Tennessee,"The weather along the Cumberland Plateau can be best described as unpredictable. Each season brings its own weather patterns. Summers are generally hot and humid, with high temperatures sometimes eclipsing 90 degrees. The low temperatures in winter often dip below freezing. Spring sees the most amount of precipitation, but rainfall can occur in various amounts throughout the year. You can get Wartburg's local forecast to obtain the most recent weather information."
http://www.nps.gov/ocmu/planyourvisit/weather.htm,Ocmulgee National Monument,Georgia,"Macon has a humid subtropical climate (Köppen climate classification Cfa). The normal monthly mean temperature ranges from 46.3 °F (7.9 °C) in January to 81.8 °F (27.7 °C) in July. On average, there are 4.8 days with 100 °F (38 °C)+ highs (but they do not occur every year),[a] 83 days with 90 °F (32 °C)+ highs,[b] and 43 days with a low at or below freezing;the average window for freezing temperatures is November 7 thru March 22, allowing a growing season of 198 days. The city has an average annual precipitation of 45.7 inches (1,160 mm). Snow is occasional, with about half of the winters receiving trace amounts or no snowfall, averaging 0.7 inches (1.8 cm)."
http://www.nps.gov/oire/planyourvisit/weather.htm,Oil Region National Heritage Area,,
http://www.nps.gov/okci/planyourvisit/weather.htm,Oklahoma City National Memorial,,
http://www.nps.gov/opot/planyourvisit/weather.htm,Old Post Office Tower ,,
http://www.nps.gov/olsp/planyourvisit/weather.htm,Old Spanish National Historic Trail,"AZ,CA,CO,NV,NM,UT",
